"ANNEE","CODE","CATEGORIE","NOM","DEPARTEMENT","ID"
"2009",4508,"BM","Entrammes","53","53094"
"2009",2178,"BM","Ernée","53","53096"
"2009",2179,"BM","Evron","53","53097"
"2009",2180,"BM","Fougerolles-du-Plessis","53","53100"
"2009",2181,"BM","Le Genest-Saint-Isle","53","53103"
"2009",2182,"BM","Gorron","53","53107"
"2009",2183,"BM","Grez-en-Bouère","53","53110"
"2009",2184,"BM","Juvigné","53","53123"
"2009",2185,"BM","Landivy","53","53125"
"2009",2186,"BM","Larchamp","53","53126"
"2009",2187,"BM","Lassay-les-Châteaux","53","53127"
"2009",2188,"BM","Laval","53","53130"
"2009",2189,"BM","Loiron","53","53137"
"2009",2190,"BM","Mayenne","53","53147"
"2009",2191,"BM","Montaudin","53","53154"
"2009",2192,"BM","Montenay","53","53155"
"2009",2193,"BM","Montsûrs","53","53161"
"2009",2194,"BM","Pontmain","53","53181"
"2009",2195,"BM","Port-Brillet","53","53182"
"2009",2196,"BM","Saint-Berthevin","53","53201"
"2009",2198,"BM","Saint-Pierre-la-Cour","53","53247"
"2009",2199,"BM","Vaiges","53","53267"
"2009",2200,"BM","Villaines-la-Juhel","53","53271"
"2009",2201,"BM","Badonviller","54","54040"
"2009",2202,"BM","Bayon","54","54054"
"2009",2203,"BM","Blainville-sur-l'Eau","54","54076"
"2009",2205,"BM","Briey","54","54099"
"2009",2206,"BM","Cirey-sur-Vezouze","54","54129"
"2009",2207,"BM","Colombey-les-Belles","54","54135"
"2009",2208,"BM","Conflans-en-Jarnisy","54","54136"
"2009",4689,"BM","Custines","54","54150"
"2009",2209,"BM","Foug","54","54205"
"2009",2210,"BM","Frouard","54","54215"
"2009",2211,"BM","Gerbéviller","54","54222"
"2009",2212,"BM","Gondreville","54","54232"
"2009",2213,"BM","Herserange","54","54261"
"2009",2214,"BM","Houdemont","54","54265"
"2009",2215,"BM","Hussigny-Godbrange","54","54270"
"2009",2216,"BM","Jarny","54","54273"
"2009",2217,"BM","Joeuf","54","54280"
"2009",2218,"BM","Laxou","54","54304"
"2009",2220,"BM","Lexy","54","54314"
"2009",2221,"BM","Liverdun","54","54318"
"2009",2222,"BM","Longlaville","54","54321"
"2009",2223,"BM","Longwy","54","54323"
"2009",2225,"BM","Ludres","54","54328"
"2009",2226,"BM","Lunéville","54","54329"
"2009",2227,"BM","Mancieulles","54","54342"
"2009",2228,"BM","Mercy-le-Bas","54","54362"
"2009",2229,"BM","Mont-Saint-Martin","54","54382"
"2009",2230,"BM","Nancy","54","54395"
"2009",2231,"BM","Neuves-Maisons","54","54397"
"2009",2232,"BM","Piennes","54","54425"
"2009",2233,"BM","Pont-à-Mousson","54","54431"
"2009",2236,"BM","Saint-Max","54","54482"
"2009",2237,"BM","Saint-Nicolas-de-Port","54","54483"
"2009",2235,"BM","Saulnes","54","54493"
"2009",2238,"BM","Tomblaine","54","54526"
"2009",2239,"BM","Toul","54","54528"
"2009",2240,"BM","Tremblecourt","54","54532"
"2009",2241,"BM","Vandoeuvre-lès-Nancy","54","54547"
"2009",2242,"BM","Villerupt","54","54580"
"2009",2243,"BM","Bar-le-Duc","55","55029"
"2009",2245,"BM","Bouligny","55","55063"
"2009",2246,"BM","Commercy","55","55122"
"2009",2247,"BM","Dommary-Baroncourt","55","55158"
"2009",2248,"BM","Ligny-en-Barrois","55","55291"
"2009",2249,"BM","Saint-Mihiel","55","55463"
"2009",2250,"BM","Vaucouleurs","55","55533"
"2009",2251,"BM","Verdun","55","55545"
"2009",4616,"BM","Allaire","56","56001"
"2009",2252,"BM","Arradon","56","56003"
"2009",2253,"BM","Auray","56","56007"
"2009",4622,"BM","Baden","56","56008"
"2009",2254,"BM","Baud","56","56010"
"2009",2255,"BM","Belz","56","56013"
"2009",2256,"BM","Bignan","56","56017"
"2009",2257,"BM","Billiers","56","56018"
"2009",2258,"BM","Bohal","56","56020"
"2009",2259,"BM","Brandérion","56","56021"
"2009",2260,"BM","Brech","56","56023"
"2009",2261,"BM","Bréhan","56","56024"
"2009",2262,"BM","Bubry","56","56026"
"2009",2263,"BM","Campénéac","56","56032"
"2009",2264,"BM","Carentoir","56","56033"
"2009",2265,"BM","Caro","56","56035"
"2009",2266,"BM","Caudan","56","56036"
"2009",2268,"BM","Cléguer","56","56040"
"2009",2269,"BM","Cléguérec","56","56041"
"2009",2270,"BM","Le Croisty","56","56048"
"2009",2271,"BM","Damgan","56","56052"
"2009",2272,"BM","Elven","56","56053"
"2009",2273,"BM","Erdeven","56","56054"
"2009",2274,"BM","Le Faouët","56","56057"
"2009",2275,"BM","La Gacilly","56","56061"
"2009",2276,"BM","Gestel","56","56063"
"2009",2277,"BM","Gourin","56","56066"
"2009",2278,"BM","Grand-Champ","56","56067"
"2009",2279,"BM","Groix","56","56069"
"2009",2280,"BM","Guégon","56","56070"
"2009",2281,"BM","Guémené-sur-Scorff","56","56073"
"2009",2282,"BM","Guénin","56","56074"
"2009",2283,"BM","Guer","56","56075"
"2009",2284,"BM","Guidel","56","56078"
"2009",2285,"BM","Guiscriff","56","56081"
"2009",2286,"BM","Hennebont","56","56083"
"2009",2287,"BM","Inzinzac-Lochrist","56","56090"
"2009",2288,"BM","Kervignac","56","56094"
"2009",2289,"BM","Lanester","56","56098"
"2009",2290,"BM","Langonnet","56","56100"
"2009",2291,"BM","Languidic","56","56101"
"2009",2292,"BM","Larmor-Plage","56","56107"
"2009",2293,"BM","Limerzel","56","56111"
"2009",2294,"BM","Locminé","56","56117"
"2009",2295,"BM","Locmiquélic","56","56118"
"2009",2296,"BM","Locoal-Mendon","56","56119"
"2009",2297,"BM","Lorient","56","56121"
"2009",2298,"BM","Malansac","56","56123"
"2009",2299,"BM","Malestroit","56","56124"
"2009",2300,"BM","Mauron","56","56127"
"2009",2301,"BM","Missiriac","56","56133"
"2009",2302,"BM","Mohon","56","56134"
"2009",2303,"BM","Muzillac","56","56143"
"2009",2304,"BM","Naizin","56","56144"
"2009",2305,"BM","Nostang","56","56148"
"2009",2307,"BM","Le Palais","56","56152"
"2009",2308,"BM","Péaule","56","56153"
"2009",2309,"BM","Peillac","56","56154"
"2009",2310,"BM","Plaudren","56","56157"
"2009",4660,"BM","Pleucadeuc","56","56159"
"2009",2311,"BM","Ploemeur","56","56162"
"2009",2312,"BM","Ploërmel","56","56165"
"2009",2313,"BM","Plouay","56","56166"
"2009",2314,"BM","Plouhinec","56","56169"
"2009",2315,"BM","Plumelec","56","56172"
"2009",2316,"BM","Pluneret","56","56176"
"2009",2317,"BM","Pluvigner","56","56177"
"2009",2319,"BM","Pontivy","56","56178"
"2009",2318,"BM","Pont-Scorff","56","56179"
"2009",2320,"BM","Port-Louis","56","56181"
"2009",2321,"BM","Questembert","56","56184"
"2009",2322,"BM","Quéven","56","56185"
"2009",2323,"BM","Quiberon","56","56186"
"2009",2324,"BM","Réguiny","56","56190"
"2009",2325,"BM","Riantec","56","56193"
"2009",2326,"BM","Rieux","56","56194"
"2009",2327,"BM","Roudouallec","56","56199"
"2009",2328,"BM","Ruffiac","56","56200"
"2009",2333,"BM","Saint-Avé","56","56206"
"2009",2334,"BM","Saint-Dolay","56","56212"
"2009",2335,"BM","Saint-Gildas-de-Rhuys","56","56214"
"2009",2336,"BM","Saint-Jacut-les-Pins","56","56221"
"2009",2337,"BM","Saint-Philibert","56","56233"
"2009",2329,"BM","Sarzeau","56","56240"
"2009",2330,"BM","Séné","56","56243"
"2009",2331,"BM","Sérent","56","56244"
"2009",2332,"BM","Le Sourn","56","56246"
"2009",2338,"BM","Sulniac","56","56247"
"2009",2339,"BM","Tréal","56","56253"
"2009",2340,"BM","La Trinité-Porhoët","56","56257"
"2009",2341,"BM","Vannes","56","56260"
"2009",2343,"BM","Abreschviller","57","57003"
"2009",2344,"BM","Algrange","57","57012"
"2009",2345,"BM","Amanvillers","57","57017"
"2009",2346,"BM","Amnéville","57","57019"
"2009",2347,"BM","Ancy-sur-Moselle","57","57021"
"2009",2348,"BM","Ars-sur-Moselle","57","57032"
"2009",2349,"BM","Audun-le-Tiche","57","57038"
"2009",2350,"BM","Augny","57","57039"
"2009",2351,"BM","Aumetz","57","57041"
"2009",2352,"BM","Ay-sur-Moselle","57","57043"
"2009",2354,"BM","Bitche","57","57089"
"2009",2357,"BM","Boulay-Moselle","57","57097"
"2009",2358,"BM","Bousse","57","57102"
"2009",2359,"BM","Château-Salins","57","57132"
"2009",2360,"BM","Condé-Northen","57","57150"
"2009",2361,"BM","Courcelles-Chaussy","57","57155"
"2009",2362,"BM","Courcelles-sur-Nied","57","57156"
"2009",2363,"BM","Créhange","57","57159"
"2009",2364,"BM","Creutzwald","57","57160"
"2009",2365,"BM","Dabo","57","57163"
"2009",2366,"BM","Dieuze","57","57177"
"2009",2367,"BM","Elzange","57","57191"
"2009",2368,"BM","Fameck","57","57206"
"2009",2369,"BM","Faulquemont","57","57209"
"2009",2370,"BM","Florange","57","57221"
"2009",2371,"BM","Folschviller","57","57224"
"2009",2372,"BM","Fontoy","57","57226"
"2009",2373,"BM","Forbach","57","57227"
"2009",2374,"BM","Gandrange","57","57242"
"2009",2375,"BM","Gros-Réderching","57","57261"
"2009",2376,"BM","Guénange","57","57269"
"2009",2377,"BM","Hagondange","57","57283"
"2009",2353,"BM","Basse-Ham","57","57287"
"2009",2378,"BM","Hayange","57","57306"
"2009",2379,"BM","Hettange-Grande","57","57323"
"2009",2380,"BM","Hilbesheim","57","57324"
"2009",2382,"BM","Insming","57","57346"
"2009",2383,"BM","Kédange-sur-Canner","57","57358"
"2009",2384,"BM","Knutange","57","57368"
"2009",2385,"BM","Lemberg","57","57390"
"2009",2386,"BM","Lorry-lès-Metz","57","57415"
"2009",2387,"BM","Maizières-lès-Metz","57","57433"
"2009",2388,"BM","Marange-Silvange","57","57443"
"2009",2389,"BM","Marly","57","57447"
"2009",2390,"BM","Mécleuves","57","57454"
"2009",2391,"BM","Metz","57","57463"
"2009",2393,"BM","Mondelange","57","57474"
"2009",2394,"BM","Montigny-lès-Metz","57","57480"
"2009",2395,"BM","Morhange","57","57483"
"2009",2396,"BM","Moyeuvre-Grande","57","57491"
"2009",2397,"BM","Neufchef","57","57498"
"2009",2398,"BM","Nilvange","57","57508"
"2009",2400,"BM","Novéant-sur-Moselle","57","57515"
"2009",2401,"BM","Ottange","57","57529"
"2009",2402,"BM","Pange","57","57533"
"2009",2403,"BM","Petit-Réderching","57","57535"
"2009",2404,"BM","Petite-Rosselle","57","57537"
"2009",2405,"BM","Phalsbourg","57","57540"
"2009",2406,"BM","Rahling","57","57561"
"2009",2407,"BM","Réding","57","57566"
"2009",2408,"BM","Rémilly","57","57572"
"2009",2409,"BM","Rodemack","57","57588"
"2009",2410,"BM","Rombas","57","57591"
"2009",2411,"BM","Rosselange","57","57597"
"2009",2412,"BM","Rurange-lès-Thionville","57","57602"
"2009",2419,"BM","Sainte-Marie-aux-Chênes","57","57620"
"2009",2413,"BM","Sarralbe","57","57628"
"2009",2414,"BM","Sarrebourg","57","57630"
"2009",2415,"BM","Sarreguemines","57","57631"
"2009",2416,"BM","Scy-Chazelles","57","57642"
"2009",2417,"BM","Serémange-Erzange","57","57647"
"2009",2418,"BM","Soucht","57","57658"
"2009",2420,"BM","Stiring-Wendel","57","57660"
"2009",2421,"BM","Talange","57","57663"
"2009",2422,"BM","Terville","57","57666"
"2009",2423,"BM","Thionville","57","57672"
"2009",2424,"BM","Trémery","57","57677"
"2009",2425,"BM","Tressange","57","57678"
"2009",2426,"BM","Uckange","57","57683"
"2009",2427,"BM","Verny","57","57708"
"2009",2428,"BM","Vic-sur-Seille","57","57712"
"2009",2429,"BM","Vigy","57","57716"
"2009",2430,"BM","Vitry-sur-Orne","57","57724"
"2009",2432,"BM","Yutz","57","57757"
"2009",2433,"BM","La Charité-sur-Loire","58","58059"
"2009",2434,"BM","Château-Chinon(Ville)","58","58062"
"2009",2435,"BM","Clamecy","58","58079"
"2009",2436,"BM","Cosne-Cours-sur-Loire","58","58086"
"2009",2437,"BM","Decize","58","58095"
"2009",2438,"BM","Fourchambault","58","58117"
"2009",2439,"BM","Garchizy","58","58121"
"2009",2440,"BM","Luzy","58","58149"
"2009",2441,"BM","La Machine","58","58151"
"2009",2442,"BM","Moulins-Engilbert","58","58182"
"2009",2443,"BM","Narcy","58","58189"
"2009",2445,"BM","Nevers","58","58194"
"2009",2446,"BM","Pougues-les-Eaux","58","58214"
"2009",2447,"BM","Prémery","58","58218"
"2009",2448,"BM","Urzy","58","58300"
"2009",2449,"BM","Varennes-Vauzelles","58","58303"
"2009",2452,"BM","Aniche","59","59008"
"2009",2566,"BM","Villeneuve-d'Ascq","59","59009"
"2009",2453,"BM","Annoeullin","59","59011"
"2009",2454,"BM","Anzin","59","59014"
"2009",2455,"BM","Armentières","59","59017"
"2009",2456,"BM","Assevent","59","59021"
"2009",2457,"BM","Attiches","59","59022"
"2009",2458,"BM","Auby","59","59028"
"2009",2459,"BM","Aulnoy-lez-Valenciennes","59","59032"
"2009",2460,"BM","Aulnoye-Aymeries","59","59033"
"2009",2461,"BM","Avelin","59","59034"
"2009",2463,"BM","Avesnes-sur-Helpe","59","59036"
"2009",2462,"BM","Avesnes-les-Aubert","59","59037"
"2009",2465,"BM","Bailleul","59","59043"
"2009",2466,"BM","Baisieux","59","59044"
"2009",4435,"BM","Beauvois-en-Cambrésis","59","59063"
"2009",2467,"BM","Bellaing","59","59064"
"2009",2468,"BM","Bergues","59","59067"
"2009",2469,"BM","Bersée","59","59071"
"2009",2470,"BM","Bouchain","59","59092"
"2009",2471,"BM","Bourbourg","59","59094"
"2009",2472,"BM","Bray-Dunes","59","59107"
"2009",2473,"BM","Bruay-sur-l'Escaut","59","59112"
"2009",2474,"BM","Cambrai","59","59122"
"2009",2475,"BM","Capinghem","59","59128"
"2009",2476,"BM","Cappelle-Brouck","59","59130"
"2009",2477,"BM","Cappelle-la-Grande","59","59131"
"2009",2479,"BM","Le Cateau-Cambrésis","59","59136"
"2009",2480,"BM","Caudry","59","59139"
"2009",2482,"BM","Chemy","59","59145"
"2009",2483,"BM","Comines","59","59152"
"2009",2484,"BM","Condé-sur-l'Escaut","59","59153"
"2009",2485,"BM","Coudekerque-Branche","59","59155"
"2009",2486,"BM","Cousolre","59","59157"
"2009",2487,"BM","Crespin","59","59160"
"2009",2488,"BM","Crochte","59","59162"
"2009",2489,"BM","Cuincy","59","59165"
"2009",2490,"BM","Denain","59","59172"
"2009",2491,"BM","Douai","59","59178"
"2009",2492,"BM","Douchy-les-Mines","59","59179"
"2009",2493,"BM","Dunkerque","59","59183"
"2009",2494,"BM","Emerchicourt","59","59192"
"2009",2495,"BM","Escaudoeuvres","59","59206"
"2009",4452,"BM","Esquelbecq","59","59210"
"2009",2496,"BM","Estaires","59","59212"
"2009",2497,"BM","Faches-Thumesnil","59","59220"
"2009",2498,"BM","Famars","59","59221"
"2009",2499,"BM","Feignies","59","59225"
"2009",2500,"BM","Ferrière-la-Grande","59","59230"
"2009",2501,"BM","Forest-sur-Marque","59","59247"
"2009",2502,"BM","Fort-Mardyck","59","59248"
"2009",2503,"BM","Fourmies","59","59249"
"2009",2504,"BM","Godewaersvelde","59","59262"
"2009",2505,"BM","La Gorgue","59","59268"
"2009",2507,"BM","Grande-Synthe","59","59271"
"2009",2506,"BM","Grand-Fort-Philippe","59","59272"
"2009",2508,"BM","Gravelines","59","59273"
"2009",2509,"BM","Guesnain","59","59276"
"2009",2510,"BM","Halluin","59","59279"
"2009",4436,"BM","Haspres","59","59285"
"2009",2511,"BM","Haubourdin","59","59286"
"2009",2512,"BM","Hautmont","59","59291"
"2009",2513,"BM","Haverskerque","59","59293"
"2009",2514,"BM","Hazebrouck","59","59295"
"2009",2518,"BM","Hornaing","59","59314"
"2009",2519,"BM","Houplin-Ancoisne","59","59316"
"2009",2520,"BM","Houplines","59","59317"
"2009",2521,"BM","Lambres-lez-Douai","59","59329"
"2009",2522,"BM","Landrecies","59","59331"
"2009",2523,"BM","Lannoy","59","59332"
"2009",2524,"BM","Leffrinckoucke","59","59340"
"2009",4476,"BM","Lezennes","59","59346"
"2009",2525,"BM","Lille","59","59350"
"2009",2526,"BM","Lomme","59","59355"
"2009",2527,"BM","Loon-Plage","59","59359"
"2009",2528,"BM","Loos","59","59360"
"2009",2529,"BM","Lourches","59","59361"
"2009",2530,"BM","Louvroil","59","59365"
"2009",2531,"BM","Lys-lez-Lannoy","59","59367"
"2009",2532,"BM","Marcq-en-Baroeul","59","59378"
"2009",2533,"BM","Marquette-lez-Lille","59","59386"
"2009",2534,"BM","Maubeuge","59","59392"
"2009",2535,"BM","Mérignies","59","59398"
"2009",2536,"BM","Merville","59","59400"
"2009",2537,"BM","Moncheaux","59","59408"
"2009",2538,"BM","Mons-en-Baroeul","59","59410"
"2009",2539,"BM","Mons-en-Pévèle","59","59411"
"2009",2540,"BM","Montigny-en-Ostrevent","59","59414"
"2009",2541,"BM","Nieppe","59","59431"
"2009",2542,"BM","Orchies","59","59449"
"2009",2543,"BM","Pont-sur-Sambre","59","59467"
"2009",2544,"BM","Proville","59","59476"
"2009",2545,"BM","Le Quesnoy","59","59481"
"2009",2547,"BM","Raismes","59","59491"
"2009",2548,"BM","Ronchin","59","59507"
"2009",2549,"BM","Roncq","59","59508"
"2009",2550,"BM","Roubaix","59","59512"
"2009",2551,"BM","Rousies","59","59514"
"2009",2552,"BM","Sains-du-Nord","59","59525"
"2009",2557,"BM","Saint-Amand-les-Eaux","59","59526"
"2009",2558,"BM","Saint-Pol-sur-Mer","59","59540"
"2009",2553,"BM","Saulzoir","59","59558"
"2009",2554,"BM","Seclin","59","59560"
"2009",2555,"BM","Sequedin","59","59566"
"2009",2556,"BM","Sin-le-Noble","59","59569"
"2009",2559,"BM","Téteghem","59","59588"
"2009",2560,"BM","Thiant","59","59589"
"2009",2561,"BM","Tourcoing","59","59599"
"2009",2562,"BM","Trith-Saint-Léger","59","59603"
"2009",2563,"BM","Valenciennes","59","59606"
"2009",4437,"BM","Vendeville","59","59609"
"2009",2564,"BM","Vieux-Berquin","59","59615"
"2009",2565,"BM","Vieux-Condé","59","59616"
"2009",2567,"BM","Wallers","59","59632"
"2009",2568,"BM","Wargnies-le-Grand","59","59639"
"2009",2569,"BM","Wasquehal","59","59646"
"2009",2570,"BM","Wattrelos","59","59650"
"2009",2571,"BM","Waziers","59","59654"
"2009",2572,"BM","Wervicq-Sud","59","59656"
"2009",2573,"BM","Wormhout","59","59663"
"2009",2574,"BM","Attichy","60","60025"
"2009",2575,"BM","Auneuil","60","60029"
"2009",2576,"BM","Beauvais","60","60057"
"2009",2578,"BM","Béthisy-Saint-Pierre","60","60068"
"2009",2579,"BM","Betz","60","60069"
"2009",2580,"BM","Boran-sur-Oise","60","60086"
"2009",2581,"BM","Bornel","60","60088"
"2009",2582,"BM","Brenouille","60","60102"
"2009",2583,"BM","Breteuil","60","60104"
"2009",2584,"BM","Cauffry","60","60134"
"2009",2585,"BM","Chambly","60","60139"
"2009",2586,"BM","Chantilly","60","60141"
"2009",2587,"BM","Chevrières","60","60149"
"2009",2588,"BM","Choisy-au-Bac","60","60151"
"2009",2589,"BM","Cires-lès-Mello","60","60155"
"2009",2590,"BM","Clermont","60","60157"
"2009",2591,"BM","Compiègne","60","60159"
"2009",2592,"BM","Coye-la-Forêt","60","60172"
"2009",2593,"BM","Creil","60","60175"
"2009",2594,"BM","Crépy-en-Valois","60","60176"
"2009",2595,"BM","Crèvecoeur-le-Grand","60","60178"
"2009",2596,"BM","Crisolles","60","60181"
"2009",2597,"BM","Cuise-la-Motte","60","60188"
"2009",2598,"BM","Formerie","60","60245"
"2009",2599,"BM","Gouvieux","60","60282"
"2009",2600,"BM","Lacroix-Saint-Ouen","60","60338"
"2009",2601,"BM","Laigneville","60","60342"
"2009",2602,"BM","Lamorlaye","60","60346"
"2009",2603,"BM","Maignelay-Montigny","60","60374"
"2009",2604,"BM","Margny-lès-Compiègne","60","60382"
"2009",2605,"BM","Méru","60","60395"
"2009",2606,"BM","Monchy-Saint-Eloi","60","60409"
"2009",2607,"BM","Montataire","60","60414"
"2009",2608,"BM","Mouy","60","60439"
"2009",2609,"BM","Nanteuil-le-Haudouin","60","60446"
"2009",2610,"BM","Neuilly-en-Thelle","60","60450"
"2009",2611,"BM","Nogent-sur-Oise","60","60463"
"2009",2612,"BM","Noyon","60","60471"
"2009",2613,"BM","Orry-la-Ville","60","60482"
"2009",2614,"BM","Pont-Sainte-Maxence","60","60509"
"2009",4620,"BM","Rantigny","60","60524"
"2009",2615,"BM","Ribécourt-Dreslincourt","60","60537"
"2009",2618,"BM","Saint-Just-en-Chaussée","60","60581"
"2009",2619,"BM","Saint-Leu-d'Esserent","60","60584"
"2009",2620,"BM","Saint-Martin-Longueau","60","60587"
"2009",2621,"BM","Saint-Maximin","60","60589"
"2009",2616,"BM","Senlis","60","60612"
"2009",2622,"BM","Thourotte","60","60636"
"2009",2623,"BM","Tracy-le-Mont","60","60641"
"2009",2624,"BM","Verneuil-en-Halatte","60","60670"
"2009",2625,"BM","Villers-Saint-Paul","60","60684"
"2009",2626,"BM","Villers-Saint-Sépulcre","60","60685"
"2009",2627,"BM","Vineuil-Saint-Firmin","60","60695"
"2009",2629,"BM","Alençon","61","61001"
"2009",2631,"BM","Argentan","61","61006"
"2009",2632,"BM","Bretoncelles","61","61061"
"2009",2633,"BM","Briouze","61","61063"
"2009",2634,"BM","Domfront","61","61145"
"2009",2635,"BM","La Ferté-Macé","61","61168"
"2009",2636,"BM","Flers","61","61169"
"2009",2637,"BM","Juvigny-sous-Andaine","61","61211"
"2009",2628,"BM","L'Aigle","61","61214"
"2009",2639,"BM","Mortagne-au-Perche","61","61293"
"2009",2640,"BM","Moulins-la-Marche","61","61297"
"2009",2641,"BM","Nocé","61","61309"
"2009",2642,"BM","Rai","61","61342"
"2009",2643,"BM","Sées","61","61464"
"2009",2645,"BM","Le Theil","61","61484"
"2009",2646,"BM","Tinchebray","61","61486"
"2009",2647,"BM","Tourouvre","61","61491"
"2009",2648,"BM","Vimoutiers","61","61508"
"2009",2649,"BM","Achicourt","62","62004"
"2009",2650,"BM","Aire-sur-la-Lys","62","62014"
"2009",2651,"BM","Aix-Noulette","62","62019"
"2009",2652,"BM","Arques","62","62040"
"2009",2653,"BM","Arras","62","62041"
"2009",2654,"BM","Auchel","62","62048"
"2009",2655,"BM","Auxi-le-Château","62","62060"
"2009",2656,"BM","Avesnes-le-Comte","62","62063"
"2009",2657,"BM","Avion","62","62065"
"2009",2658,"BM","Barlin","62","62083"
"2009",2660,"BM","Berck","62","62108"
"2009",2661,"BM","Béthune","62","62119"
"2009",2662,"BM","Beuvry","62","62126"
"2009",2663,"BM","Billy-Berclau","62","62132"
"2009",2664,"BM","Billy-Montigny","62","62133"
"2009",2665,"BM","Blendecques","62","62139"
"2009",2666,"BM","Bois-Bernard","62","62148"
"2009",2667,"BM","Boulogne-sur-Mer","62","62160"
"2009",2668,"BM","Brebières","62","62173"
"2009",2669,"BM","Bruay-la-Buissière","62","62178"
"2009",2670,"BM","Bully-les-Mines","62","62186"
"2009",2671,"BM","Calais","62","62193"
"2009",2673,"BM","Carvin","62","62215"
"2009",2674,"BM","Coquelles","62","62239"
"2009",2675,"BM","Corbehem","62","62240"
"2009",2676,"BM","Courcelles-lès-Lens","62","62249"
"2009",2677,"BM","Courrières","62","62250"
"2009",2678,"BM","La Couture","62","62252"
"2009",2679,"BM","Dainville","62","62263"
"2009",2681,"BM","Desvres","62","62268"
"2009",2682,"BM","Drocourt","62","62277"
"2009",2683,"BM","Ecques","62","62288"
"2009",2684,"BM","Eleu-dit-Leauwette","62","62291"
"2009",2685,"BM","Etaples","62","62318"
"2009",2686,"BM","Fouquereuil","62","62349"
"2009",2687,"BM","Fouquières-lès-Lens","62","62351"
"2009",2688,"BM","Haisnes","62","62401"
"2009",2689,"BM","Harnes","62","62413"
"2009",2690,"BM","Hénin-Beaumont","62","62427"
"2009",2691,"BM","Hersin-Coupigny","62","62443"
"2009",2693,"BM","Hucqueliers","62","62463"
"2009",2694,"BM","Hulluch","62","62464"
"2009",2695,"BM","Inghem","62","62471"
"2009",2696,"BM","Laventie","62","62491"
"2009",2697,"BM","Leforest","62","62497"
"2009",2698,"BM","Lens","62","62498"
"2009",2699,"BM","Liévin","62","62510"
"2009",2700,"BM","Lillers","62","62516"
"2009",2702,"BM","Loos-en-Gohelle","62","62528"
"2009",2703,"BM","Lumbres","62","62534"
"2009",2704,"BM","Mametz","62","62543"
"2009",2705,"BM","Mazingarbe","62","62563"
"2009",4539,"BM","Méricourt","62","62570"
"2009",2706,"BM","Montigny-en-Gohelle","62","62587"
"2009",2707,"BM","Neufchâtel-Hardelot","62","62604"
"2009",2708,"BM","Noyelles-Godault","62","62624"
"2009",2709,"BM","Noyelles-sous-Lens","62","62628"
"2009",2710,"BM","Outreau","62","62643"
"2009",2711,"BM","Pas-en-Artois","62","62649"
"2009",2712,"BM","Le Portel","62","62667"
"2009",2713,"BM","Racquinghem","62","62684"
"2009",2715,"BM","Saint-Etienne-au-Mont","62","62746"
"2009",2716,"BM","Saint-Omer","62","62765"
"2009",2717,"BM","Saint-Omer-Capelle","62","62766"
"2009",2714,"BM","Sallaumines","62","62771"
"2009",4624,"BM","Sangatte","62","62774"
"2009",2718,"BM","Le Touquet-Paris-Plage","62","62826"
"2009",2719,"BM","Tournehem-sur-la-Hem","62","62827"
"2009",2720,"BM","Vendin-le-Vieil","62","62842"
"2009",2721,"BM","Vermelles","62","62846"
"2009",2722,"BM","Violaines","62","62863"
"2009",2723,"BM","Vitry-en-Artois","62","62865"
"2009",2659,"BM","Beauvoir-Wavans","62","62881"
"2009",2725,"BM","Wimille","62","62894"
"2009",2672,"BM","La Capelle-lès-Boulogne","62","62908"
"2009",2726,"BM","Ambert","63","63003"
"2009",2727,"BM","Les Ancizes-Comps","63","63004"
"2009",2730,"BM","Beauregard-Vendon","63","63035"
"2009",2731,"BM","Besse-et-Saint-Anastaise","63","63038"
"2009",2732,"BM","Brassac-les-Mines","63","63050"
"2009",2737,"BM","Chappes","63","63089"
"2009",2738,"BM","Clermont-Ferrand","63","63113"
"2009",2741,"BM","Courpière","63","63125"
"2009",2742,"BM","Cunlhat","63","63132"
"2009",2743,"BM","Dorat","63","63138"
"2009",2744,"BM","Dore-l'Eglise","63","63139"
"2009",2745,"BM","Egliseneuve-près-Billom","63","63146"
"2009",2746,"BM","Issoire","63","63178"
"2009",2748,"BM","Joze","63","63180"
"2009",2750,"BM","Maringues","63","63210"
"2009",2751,"BM","Les Martres-de-Veyre","63","63214"
"2009",2752,"BM","Ménétrol","63","63224"
"2009",4739,"BM","Messeix","63","63225"
"2009",2753,"BM","Orcet","63","63262"
"2009",2755,"BM","Pontgibaud","63","63285"
"2009",2756,"BM","Puy-Guillaume","63","63291"
"2009",2757,"BM","Riom","63","63300"
"2009",2758,"BM","La Roche-Blanche","63","63302"
"2009",2759,"BM","La Roche-Noire","63","63306"
"2009",2761,"BM","Saint-Amant-Roche-Savine","63","63314"
"2009",2763,"BM","Saint-Gervais-d'Auvergne","63","63354"
"2009",2764,"BM","Saint-Julien-Puy-Lavèze","63","63370"
"2009",2765,"BM","Tallende","63","63425"
"2009",2766,"BM","Tauves","63","63426"
"2009",2767,"BM","Thiers","63","63430"
"2009",2768,"BM","Veyre-Monton","63","63455"
"2009",2769,"BM","Vic-le-Comte","63","63457"
"2009",2770,"BM","Volvic","63","63470"
"2009",2771,"BM","Anglet","64","64024"
"2009",2772,"BM","Arudy","64","64062"
"2009",2773,"BM","Arzacq-Arraziguet","64","64063"
"2009",2774,"BM","Bayonne","64","64102"
"2009",2775,"BM","Biarritz","64","64122"
